,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hours,Drop Hours,Request Time Slot
5595,4029,City,,No Cars Available,2016-07-14 00:14:26,,0,,Early morning hours
5596,4032,City,,No Cars Available,2016-07-14 00:15:43,,0,,Early morning hours
5597,4033,Airport,,No Cars Available,2016-07-14 00:25:33,,0,,Early morning hours
5598,4034,City,,No Cars Available,2016-07-14 00:29:50,,0,,Early morning hours
5599,4035,Airport,,No Cars Available,2016-07-14 00:31:24,,0,,Early morning hours
5600,4036,Airport,,No Cars Available,2016-07-14 00:31:57,,0,,Early morning hours
5601,4038,Airport,,No Cars Available,2016-07-14 00:34:22,,0,,Early morning hours
5602,4042,Airport,,No Cars Available,2016-07-14 00:39:13,,0,,Early morning hours
5603,4044,Airport,,No Cars Available,2016-07-14 00:51:37,,0,,Early morning hours
5604,4046,City,,No Cars Available,2016-07-14 00:57:03,,0,,Early morning hours
5605,4047,City,,No Cars Available,2016-07-14 01:00:53,,1,,Early morning hours
5606,4048,Airport,,No Cars Available,2016-07-14 01:03:27,,1,,Early morning hours
5607,4050,City,,No Cars Available,2016-07-14 01:10:22,,1,,Early morning hours
5608,4053,Airport,,No Cars Available,2016-07-14 01:15:26,,1,,Early morning hours
5609,4052,City,,No Cars Available,2016-07-14 01:16:34,,1,,Early morning hours
5610,4055,City,,No Cars Available,2016-07-14 01:22:56,,1,,Early morning hours
5611,4054,City,,No Cars Available,2016-07-14 01:23:08,,1,,Early morning hours
5612,4056,City,,No Cars Available,2016-07-14 01:25:25,,1,,Early morning hours
5613,4058,Airport,,No Cars Available,2016-07-14 01:27:38,,1,,Early morning hours
5614,4057,City,,No Cars Available,2016-07-14 01:29:49,,1,,Early morning hours
5615,4061,City,,No Cars Available,2016-07-14 01:33:55,,1,,Early morning hours
5616,4059,City,,No Cars Available,2016-07-14 01:35:55,,1,,Early morning hours
5617,4063,City,,No Cars Available,2016-07-14 01:36:26,,1,,Early morning hours
5618,4062,Airport,,No Cars Available,2016-07-14 01:42:36,,1,,Early morning hours
5619,4064,City,,No Cars Available,2016-07-14 01:48:00,,1,,Early morning hours
5620,4068,Airport,,No Cars Available,2016-07-14 01:59:16,,1,,Early morning hours
5621,4067,City,,No Cars Available,2016-07-14 02:00:05,,2,,Early morning hours
5622,4069,City,,No Cars Available,2016-07-14 02:02:39,,2,,Early morning hours
5623,4071,City,,No Cars Available,2016-07-14 02:03:03,,2,,Early morning hours
5624,4070,City,,No Cars Available,2016-07-14 02:03:04,,2,,Early morning hours
5625,4072,City,,No Cars Available,2016-07-14 02:04:37,,2,,Early morning hours
5626,4076,Airport,,No Cars Available,2016-07-14 02:16:28,,2,,Early morning hours
5627,4074,City,,No Cars Available,2016-07-14 02:18:01,,2,,Early morning hours
5628,4080,Airport,,No Cars Available,2016-07-14 02:29:31,,2,,Early morning hours
5629,4083,City,,No Cars Available,2016-07-14 02:35:50,,2,,Early morning hours
5630,4086,City,,No Cars Available,2016-07-14 02:46:05,,2,,Early morning hours
5631,4089,City,,No Cars Available,2016-07-14 02:52:38,,2,,Early morning hours
5632,4088,City,,No Cars Available,2016-07-14 02:53:34,,2,,Early morning hours
5633,4090,Airport,,No Cars Available,2016-07-14 02:55:11,,2,,Early morning hours
5634,4095,Airport,,No Cars Available,2016-07-14 03:10:03,,3,,Early morning hours
5635,4096,City,,No Cars Available,2016-07-14 03:13:22,,3,,Early morning hours
5636,4099,City,,No Cars Available,2016-07-14 03:22:45,,3,,Early morning hours
5637,4100,Airport,,No Cars Available,2016-07-14 03:30:27,,3,,Early morning hours
5638,4101,City,,No Cars Available,2016-07-14 03:31:37,,3,,Early morning hours
5639,4104,Airport,,No Cars Available,2016-07-14 03:38:21,,3,,Early morning hours
5640,4102,Airport,,No Cars Available,2016-07-14 03:38:51,,3,,Early morning hours
5641,4103,Airport,,No Cars Available,2016-07-14 03:39:43,,3,,Early morning hours
5642,4106,City,,No Cars Available,2016-07-14 03:45:15,,3,,Early morning hours
5643,4107,City,,No Cars Available,2016-07-14 03:51:51,,3,,Early morning hours
5644,4110,Airport,,No Cars Available,2016-07-14 03:58:07,,3,,Early morning hours
5645,4113,City,,No Cars Available,2016-07-14 04:00:13,,4,,Early morning hours
5646,4109,City,,No Cars Available,2016-07-14 04:02:26,,4,,Early morning hours
5647,4112,Airport,,No Cars Available,2016-07-14 04:03:52,,4,,Early morning hours
5648,4111,City,,No Cars Available,2016-07-14 04:06:34,,4,,Early morning hours
5649,4115,City,,No Cars Available,2016-07-14 04:11:42,,4,,Early morning hours
5650,4116,Airport,,No Cars Available,2016-07-14 04:13:48,,4,,Early morning hours
5651,4120,City,,No Cars Available,2016-07-14 04:27:49,,4,,Early morning hours
5652,4123,City,,No Cars Available,2016-07-14 04:38:53,,4,,Early morning hours
5653,4131,City,,No Cars Available,2016-07-14 04:41:23,,4,,Early morning hours
5654,4124,City,,No Cars Available,2016-07-14 04:41:36,,4,,Early morning hours
5655,4127,City,,No Cars Available,2016-07-14 04:46:22,,4,,Early morning hours
5656,4132,City,,No Cars Available,2016-07-14 04:46:47,,4,,Early morning hours
5657,4139,City,,No Cars Available,2016-07-14 04:48:44,,4,,Early morning hours
5658,4135,Airport,,No Cars Available,2016-07-14 04:49:00,,4,,Early morning hours
5659,4138,City,,No Cars Available,2016-07-14 04:49:41,,4,,Early morning hours
5660,4142,City,,No Cars Available,2016-07-14 04:50:32,,4,,Early morning hours
5661,4152,City,,No Cars Available,2016-07-14 04:55:34,,4,,Early morning hours
5662,4149,City,,No Cars Available,2016-07-14 04:59:37,,4,,Early morning hours
5663,4159,Airport,,No Cars Available,2016-07-14 05:05:36,,5,,Early morning hours
5664,4172,City,,No Cars Available,2016-07-14 05:17:05,,5,,Early morning hours
5665,4190,City,,No Cars Available,2016-07-14 05:21:22,,5,,Early morning hours
5666,4193,City,,No Cars Available,2016-07-14 05:25:23,,5,,Early morning hours
5667,4181,City,,No Cars Available,2016-07-14 05:25:50,,5,,Early morning hours
5668,4191,City,,No Cars Available,2016-07-14 05:32:02,,5,,Early morning hours
5669,4200,City,,No Cars Available,2016-07-14 05:32:43,,5,,Early morning hours
5670,4208,City,,No Cars Available,2016-07-14 05:39:05,,5,,Early morning hours
5671,4219,City,,No Cars Available,2016-07-14 05:42:18,,5,,Early morning hours
5672,4220,City,,No Cars Available,2016-07-14 05:43:43,,5,,Early morning hours
5673,4217,City,,No Cars Available,2016-07-14 05:45:53,,5,,Early morning hours
5674,4237,City,,No Cars Available,2016-07-14 05:52:54,,5,,Early morning hours
5675,4228,City,,No Cars Available,2016-07-14 05:53:49,,5,,Early morning hours
5676,4240,City,,No Cars Available,2016-07-14 05:56:28,,5,,Early morning hours
5677,4229,City,,No Cars Available,2016-07-14 05:56:44,,5,,Early morning hours
5678,4246,City,,No Cars Available,2016-07-14 05:58:24,,5,,Early morning hours
5679,4244,City,,No Cars Available,2016-07-14 06:00:16,,6,,Early morning hours
5680,4241,City,,No Cars Available,2016-07-14 06:01:09,,6,,Early morning hours
5681,4247,City,,No Cars Available,2016-07-14 06:03:24,,6,,Early morning hours
5682,4256,City,,No Cars Available,2016-07-14 06:05:59,,6,,Early morning hours
5683,4259,City,,No Cars Available,2016-07-14 06:10:09,,6,,Early morning hours
5684,4265,City,,No Cars Available,2016-07-14 06:12:03,,6,,Early morning hours
5685,4261,City,,No Cars Available,2016-07-14 06:12:50,,6,,Early morning hours
5686,4262,City,,No Cars Available,2016-07-14 06:15:24,,6,,Early morning hours
5687,4267,City,,No Cars Available,2016-07-14 06:17:08,,6,,Early morning hours
5688,4269,City,,No Cars Available,2016-07-14 06:19:24,,6,,Early morning hours
5689,4275,City,,No Cars Available,2016-07-14 06:22:46,,6,,Early morning hours
5690,4279,City,,No Cars Available,2016-07-14 06:29:00,,6,,Early morning hours
5691,4282,City,,No Cars Available,2016-07-14 06:31:08,,6,,Early morning hours
5692,4283,City,,No Cars Available,2016-07-14 06:31:54,,6,,Early morning hours
5693,4289,City,,No Cars Available,2016-07-14 06:35:49,,6,,Early morning hours
5694,4291,City,,No Cars Available,2016-07-14 06:40:00,,6,,Early morning hours
5695,4292,City,,No Cars Available,2016-07-14 06:42:26,,6,,Early morning hours
5696,4295,City,,No Cars Available,2016-07-14 06:42:45,,6,,Early morning hours
5697,4306,City,,No Cars Available,2016-07-14 06:49:36,,6,,Early morning hours
5698,4309,Airport,,No Cars Available,2016-07-14 06:50:07,,6,,Early morning hours
5699,4317,City,,No Cars Available,2016-07-14 06:51:18,,6,,Early morning hours
5700,4318,City,,No Cars Available,2016-07-14 06:51:23,,6,,Early morning hours
5701,4307,City,,No Cars Available,2016-07-14 06:56:08,,6,,Early morning hours
5702,4320,City,,No Cars Available,2016-07-14 07:02:37,,7,,Early morning hours
5703,4324,City,,No Cars Available,2016-07-14 07:04:11,,7,,Early morning hours
5704,4333,City,,No Cars Available,2016-07-14 07:13:05,,7,,Early morning hours
5705,4344,City,,No Cars Available,2016-07-14 07:15:56,,7,,Early morning hours
5706,4334,City,,No Cars Available,2016-07-14 07:18:15,,7,,Early morning hours
5707,4347,City,,No Cars Available,2016-07-14 07:18:44,,7,,Early morning hours
5708,4352,City,,No Cars Available,2016-07-14 07:21:03,,7,,Early morning hours
5709,4348,City,,No Cars Available,2016-07-14 07:23:46,,7,,Early morning hours
5710,4353,City,,No Cars Available,2016-07-14 07:24:00,,7,,Early morning hours
5711,4362,City,,No Cars Available,2016-07-14 07:30:16,,7,,Early morning hours
5712,4367,City,,No Cars Available,2016-07-14 07:35:22,,7,,Early morning hours
5713,4373,City,,No Cars Available,2016-07-14 07:39:56,,7,,Early morning hours
5714,4382,City,,No Cars Available,2016-07-14 07:48:04,,7,,Early morning hours
5715,4393,City,,No Cars Available,2016-07-14 07:54:34,,7,,Early morning hours
5716,4394,City,,No Cars Available,2016-07-14 08:00:33,,8,,Peak morning hours
5717,4405,City,,No Cars Available,2016-07-14 08:01:13,,8,,Peak morning hours
5718,4407,City,,No Cars Available,2016-07-14 08:08:27,,8,,Peak morning hours
5719,4412,City,,No Cars Available,2016-07-14 08:11:45,,8,,Peak morning hours
5720,4424,City,,No Cars Available,2016-07-14 08:17:26,,8,,Peak morning hours
5721,4437,City,,No Cars Available,2016-07-14 08:24:18,,8,,Peak morning hours
5722,4436,City,,No Cars Available,2016-07-14 08:24:27,,8,,Peak morning hours
5723,4432,City,,No Cars Available,2016-07-14 08:24:31,,8,,Peak morning hours
5724,4429,City,,No Cars Available,2016-07-14 08:25:23,,8,,Peak morning hours
5725,4449,City,,No Cars Available,2016-07-14 08:29:45,,8,,Peak morning hours
5726,4453,City,,No Cars Available,2016-07-14 08:36:08,,8,,Peak morning hours
5727,4460,City,,No Cars Available,2016-07-14 08:36:39,,8,,Peak morning hours
5728,4474,City,,No Cars Available,2016-07-14 08:43:46,,8,,Peak morning hours
5729,4466,City,,No Cars Available,2016-07-14 08:46:09,,8,,Peak morning hours
5730,4473,City,,No Cars Available,2016-07-14 08:48:43,,8,,Peak morning hours
5731,4477,City,,No Cars Available,2016-07-14 08:51:05,,8,,Peak morning hours
5732,4493,City,,No Cars Available,2016-07-14 08:52:53,,8,,Peak morning hours
5733,4494,City,,No Cars Available,2016-07-14 08:58:03,,8,,Peak morning hours
5734,4490,City,,No Cars Available,2016-07-14 09:00:23,,9,,Peak morning hours
5735,4508,City,,No Cars Available,2016-07-14 09:05:56,,9,,Peak morning hours
5736,4495,City,,No Cars Available,2016-07-14 09:06:02,,9,,Peak morning hours
5737,4513,City,,No Cars Available,2016-07-14 09:06:46,,9,,Peak morning hours
5738,4502,City,,No Cars Available,2016-07-14 09:07:30,,9,,Peak morning hours
5739,4528,City,,No Cars Available,2016-07-14 09:27:58,,9,,Peak morning hours
5740,4526,City,,No Cars Available,2016-07-14 09:28:49,,9,,Peak morning hours
5741,4522,Airport,,No Cars Available,2016-07-14 09:28:53,,9,,Peak morning hours
5742,4537,City,,No Cars Available,2016-07-14 09:36:28,,9,,Peak morning hours
5743,4541,City,,No Cars Available,2016-07-14 09:37:21,,9,,Peak morning hours
5744,4550,City,,No Cars Available,2016-07-14 09:38:24,,9,,Peak morning hours
5745,4554,City,,No Cars Available,2016-07-14 09:42:36,,9,,Peak morning hours
5746,4551,City,,No Cars Available,2016-07-14 09:42:54,,9,,Peak morning hours
5747,4553,Airport,,No Cars Available,2016-07-14 09:43:53,,9,,Peak morning hours
5748,4565,City,,No Cars Available,2016-07-14 09:45:20,,9,,Peak morning hours
5749,4549,Airport,,No Cars Available,2016-07-14 09:46:03,,9,,Peak morning hours
5750,4548,City,,No Cars Available,2016-07-14 09:46:09,,9,,Peak morning hours
5751,4555,City,,No Cars Available,2016-07-14 09:46:31,,9,,Peak morning hours
5752,4559,City,,No Cars Available,2016-07-14 09:49:25,,9,,Peak morning hours
5753,4564,City,,No Cars Available,2016-07-14 09:52:52,,9,,Peak morning hours
5754,4587,City,,No Cars Available,2016-07-14 09:59:45,,9,,Peak morning hours
5755,4584,City,,No Cars Available,2016-07-14 10:00:10,,10,,Peak morning hours
5756,4585,City,,No Cars Available,2016-07-14 10:00:11,,10,,Peak morning hours
5757,4583,City,,No Cars Available,2016-07-14 10:01:39,,10,,Peak morning hours
5758,4582,City,,No Cars Available,2016-07-14 10:03:34,,10,,Peak morning hours
5759,4589,City,,No Cars Available,2016-07-14 10:06:29,,10,,Peak morning hours
5760,4596,City,,No Cars Available,2016-07-14 10:07:11,,10,,Peak morning hours
5761,4595,City,,No Cars Available,2016-07-14 10:07:56,,10,,Peak morning hours
5762,4591,City,,No Cars Available,2016-07-14 10:08:31,,10,,Peak morning hours
5763,4597,City,,No Cars Available,2016-07-14 10:08:43,,10,,Peak morning hours
5764,4598,City,,No Cars Available,2016-07-14 10:12:33,,10,,Peak morning hours
5765,4590,City,,No Cars Available,2016-07-14 10:13:11,,10,,Peak morning hours
5766,4606,Airport,,No Cars Available,2016-07-14 10:19:58,,10,,Peak morning hours
5767,4608,Airport,,No Cars Available,2016-07-14 10:23:43,,10,,Peak morning hours
5768,4604,City,,No Cars Available,2016-07-14 10:25:40,,10,,Peak morning hours
5769,4613,City,,No Cars Available,2016-07-14 10:43:18,,10,,Peak morning hours
5770,4616,City,,No Cars Available,2016-07-14 10:55:38,,10,,Peak morning hours
5771,4622,Airport,,No Cars Available,2016-07-14 11:00:28,,11,,Peak morning hours
5772,4617,City,,No Cars Available,2016-07-14 11:02:20,,11,,Peak morning hours
5773,4619,Airport,,No Cars Available,2016-07-14 11:04:37,,11,,Peak morning hours
5774,4629,City,,No Cars Available,2016-07-14 11:11:21,,11,,Peak morning hours
5775,4633,City,,No Cars Available,2016-07-14 11:21:02,,11,,Peak morning hours
5776,4634,City,,No Cars Available,2016-07-14 11:30:31,,11,,Peak morning hours
5777,4636,City,,No Cars Available,2016-07-14 11:32:34,,11,,Peak morning hours
5778,4640,Airport,,No Cars Available,2016-07-14 11:39:12,,11,,Peak morning hours
5779,4647,City,,No Cars Available,2016-07-14 11:50:35,,11,,Peak morning hours
5780,4650,Airport,,No Cars Available,2016-07-14 11:58:16,,11,,Peak morning hours
5781,4662,Airport,,No Cars Available,2016-07-14 12:13:01,,12,,Noon hours
5782,4660,City,,No Cars Available,2016-07-14 12:13:24,,12,,Noon hours
5783,4666,Airport,,No Cars Available,2016-07-14 12:26:36,,12,,Noon hours
5784,4670,Airport,,No Cars Available,2016-07-14 12:36:33,,12,,Noon hours
5785,4675,City,,No Cars Available,2016-07-14 12:39:26,,12,,Noon hours
5786,4676,Airport,,No Cars Available,2016-07-14 12:44:22,,12,,Noon hours
5787,4682,Airport,,No Cars Available,2016-07-14 12:49:15,,12,,Noon hours
5788,4678,City,,No Cars Available,2016-07-14 12:49:20,,12,,Noon hours
5789,4688,Airport,,No Cars Available,2016-07-14 13:03:07,,13,,Noon hours
5790,4692,City,,No Cars Available,2016-07-14 13:04:58,,13,,Noon hours
5791,4689,City,,No Cars Available,2016-07-14 13:09:42,,13,,Noon hours
5792,4697,City,,No Cars Available,2016-07-14 13:12:54,,13,,Noon hours
5793,4705,Airport,,No Cars Available,2016-07-14 13:13:02,,13,,Noon hours
5794,4707,City,,No Cars Available,2016-07-14 13:13:28,,13,,Noon hours
5795,4704,City,,No Cars Available,2016-07-14 13:16:08,,13,,Noon hours
5796,4708,City,,No Cars Available,2016-07-14 13:18:20,,13,,Noon hours
5797,4703,Airport,,No Cars Available,2016-07-14 13:18:56,,13,,Noon hours
5798,4725,Airport,,No Cars Available,2016-07-14 13:56:39,,13,,Noon hours
5799,4734,Airport,,No Cars Available,2016-07-14 14:37:02,,14,,Noon hours
5800,4742,Airport,,No Cars Available,2016-07-14 15:00:36,,15,,Noon hours
5801,4744,Airport,,No Cars Available,2016-07-14 15:03:28,,15,,Noon hours
5802,4746,City,,No Cars Available,2016-07-14 15:10:29,,15,,Noon hours
5803,4749,Airport,,No Cars Available,2016-07-14 15:11:40,,15,,Noon hours
5804,4764,City,,No Cars Available,2016-07-14 15:30:46,,15,,Noon hours
5805,4763,City,,No Cars Available,2016-07-14 15:33:56,,15,,Noon hours
5806,4772,City,,No Cars Available,2016-07-14 15:55:09,,15,,Noon hours
5807,4778,City,,No Cars Available,2016-07-14 16:21:48,,16,,Noon hours
5808,4781,Airport,,No Cars Available,2016-07-14 16:29:23,,16,,Noon hours
5809,4782,Airport,,No Cars Available,2016-07-14 16:33:22,,16,,Noon hours
5810,4785,City,,No Cars Available,2016-07-14 16:42:53,,16,,Noon hours
5811,4789,City,,No Cars Available,2016-07-14 16:44:59,,16,,Noon hours
5812,4793,City,,No Cars Available,2016-07-14 16:47:30,,16,,Noon hours
5813,4794,City,,No Cars Available,2016-07-14 16:55:09,,16,,Noon hours
5814,4804,City,,No Cars Available,2016-07-14 17:02:52,,17,,Evening hours
5815,4806,City,,No Cars Available,2016-07-14 17:06:55,,17,,Evening hours
5816,4808,Airport,,No Cars Available,2016-07-14 17:14:22,,17,,Evening hours
5817,4809,Airport,,No Cars Available,2016-07-14 17:14:31,,17,,Evening hours
5818,4816,Airport,,No Cars Available,2016-07-14 17:14:49,,17,,Evening hours
5819,4807,Airport,,No Cars Available,2016-07-14 17:15:22,,17,,Evening hours
5820,4817,Airport,,No Cars Available,2016-07-14 17:17:26,,17,,Evening hours
5821,4819,Airport,,No Cars Available,2016-07-14 17:18:14,,17,,Evening hours
5822,4811,Airport,,No Cars Available,2016-07-14 17:18:21,,17,,Evening hours
5823,4818,Airport,,No Cars Available,2016-07-14 17:20:56,,17,,Evening hours
5824,4836,Airport,,No Cars Available,2016-07-14 17:21:14,,17,,Evening hours
5825,4821,Airport,,No Cars Available,2016-07-14 17:21:48,,17,,Evening hours
5826,4826,Airport,,No Cars Available,2016-07-14 17:24:44,,17,,Evening hours
5827,4824,Airport,,No Cars Available,2016-07-14 17:24:53,,17,,Evening hours
5828,4820,Airport,,No Cars Available,2016-07-14 17:25:02,,17,,Evening hours
5829,4827,Airport,,No Cars Available,2016-07-14 17:25:30,,17,,Evening hours
5830,4832,Airport,,No Cars Available,2016-07-14 17:26:50,,17,,Evening hours
5831,4838,Airport,,No Cars Available,2016-07-14 17:27:16,,17,,Evening hours
5832,4840,Airport,,No Cars Available,2016-07-14 17:27:31,,17,,Evening hours
5833,4835,Airport,,No Cars Available,2016-07-14 17:27:45,,17,,Evening hours
5834,4841,Airport,,No Cars Available,2016-07-14 17:27:46,,17,,Evening hours
5835,4843,Airport,,No Cars Available,2016-07-14 17:28:37,,17,,Evening hours
5836,4839,Airport,,No Cars Available,2016-07-14 17:28:58,,17,,Evening hours
5837,4844,Airport,,No Cars Available,2016-07-14 17:30:35,,17,,Evening hours
5838,4833,Airport,,No Cars Available,2016-07-14 17:30:47,,17,,Evening hours
5839,4837,Airport,,No Cars Available,2016-07-14 17:30:51,,17,,Evening hours
5840,4853,Airport,,No Cars Available,2016-07-14 17:33:46,,17,,Evening hours
5841,4852,City,,No Cars Available,2016-07-14 17:34:06,,17,,Evening hours
5842,4856,Airport,,No Cars Available,2016-07-14 17:34:34,,17,,Evening hours
5843,4855,Airport,,No Cars Available,2016-07-14 17:34:36,,17,,Evening hours
5844,4861,Airport,,No Cars Available,2016-07-14 17:34:46,,17,,Evening hours
5845,4846,Airport,,No Cars Available,2016-07-14 17:35:02,,17,,Evening hours
5846,4864,Airport,,No Cars Available,2016-07-14 17:35:59,,17,,Evening hours
5847,4842,Airport,,No Cars Available,2016-07-14 17:36:08,,17,,Evening hours
5848,4851,Airport,,No Cars Available,2016-07-14 17:36:45,,17,,Evening hours
5849,4845,Airport,,No Cars Available,2016-07-14 17:37:44,,17,,Evening hours
5850,4860,Airport,,No Cars Available,2016-07-14 17:38:56,,17,,Evening hours
5851,4871,Airport,,No Cars Available,2016-07-14 17:43:04,,17,,Evening hours
5852,4870,Airport,,No Cars Available,2016-07-14 17:43:44,,17,,Evening hours
5853,4873,Airport,,No Cars Available,2016-07-14 17:44:27,,17,,Evening hours
5854,4868,Airport,,No Cars Available,2016-07-14 17:44:39,,17,,Evening hours
5855,4874,Airport,,No Cars Available,2016-07-14 17:47:02,,17,,Evening hours
5856,4867,Airport,,No Cars Available,2016-07-14 17:47:04,,17,,Evening hours
5857,4878,Airport,,No Cars Available,2016-07-14 17:48:48,,17,,Evening hours
5858,4872,Airport,,No Cars Available,2016-07-14 17:50:53,,17,,Evening hours
5859,4877,Airport,,No Cars Available,2016-07-14 17:51:28,,17,,Evening hours
5860,4888,Airport,,No Cars Available,2016-07-14 17:52:06,,17,,Evening hours
5861,4882,Airport,,No Cars Available,2016-07-14 17:53:51,,17,,Evening hours
5862,4891,Airport,,No Cars Available,2016-07-14 17:55:37,,17,,Evening hours
5863,4881,Airport,,No Cars Available,2016-07-14 17:56:02,,17,,Evening hours
5864,4883,Airport,,No Cars Available,2016-07-14 17:56:19,,17,,Evening hours
5865,4887,Airport,,No Cars Available,2016-07-14 17:58:23,,17,,Evening hours
5866,4896,Airport,,No Cars Available,2016-07-14 17:58:25,,17,,Evening hours
5867,4893,Airport,,No Cars Available,2016-07-14 18:00:30,,18,,Evening hours
5868,4897,Airport,,No Cars Available,2016-07-14 18:01:06,,18,,Evening hours
5869,4910,Airport,,No Cars Available,2016-07-14 18:02:21,,18,,Evening hours
5870,4900,Airport,,No Cars Available,2016-07-14 18:04:03,,18,,Evening hours
5871,4894,Airport,,No Cars Available,2016-07-14 18:04:57,,18,,Evening hours
5872,4895,Airport,,No Cars Available,2016-07-14 18:06:45,,18,,Evening hours
5873,4914,Airport,,No Cars Available,2016-07-14 18:10:00,,18,,Evening hours
5874,4907,Airport,,No Cars Available,2016-07-14 18:10:12,,18,,Evening hours
5875,4903,Airport,,No Cars Available,2016-07-14 18:10:29,,18,,Evening hours
5876,4913,Airport,,No Cars Available,2016-07-14 18:10:46,,18,,Evening hours
5877,4912,Airport,,No Cars Available,2016-07-14 18:11:14,,18,,Evening hours
5878,4917,Airport,,No Cars Available,2016-07-14 18:13:32,,18,,Evening hours
5879,4918,Airport,,No Cars Available,2016-07-14 18:14:47,,18,,Evening hours
5880,4923,Airport,,No Cars Available,2016-07-14 18:15:14,,18,,Evening hours
5881,4916,Airport,,No Cars Available,2016-07-14 18:15:19,,18,,Evening hours
5882,4924,Airport,,No Cars Available,2016-07-14 18:15:44,,18,,Evening hours
5883,4920,Airport,,No Cars Available,2016-07-14 18:15:49,,18,,Evening hours
5884,4922,Airport,,No Cars Available,2016-07-14 18:16:24,,18,,Evening hours
5885,4927,Airport,,No Cars Available,2016-07-14 18:16:43,,18,,Evening hours
5886,4925,Airport,,No Cars Available,2016-07-14 18:17:23,,18,,Evening hours
5887,4934,Airport,,No Cars Available,2016-07-14 18:17:40,,18,,Evening hours
5888,4930,Airport,,No Cars Available,2016-07-14 18:22:17,,18,,Evening hours
5889,4935,Airport,,No Cars Available,2016-07-14 18:22:19,,18,,Evening hours
5890,4946,Airport,,No Cars Available,2016-07-14 18:25:40,,18,,Evening hours
5891,4942,Airport,,No Cars Available,2016-07-14 18:26:09,,18,,Evening hours
5892,4939,Airport,,No Cars Available,2016-07-14 18:28:38,,18,,Evening hours
5893,4945,Airport,,No Cars Available,2016-07-14 18:29:35,,18,,Evening hours
5894,4952,Airport,,No Cars Available,2016-07-14 18:29:44,,18,,Evening hours
5895,4956,Airport,,No Cars Available,2016-07-14 18:30:19,,18,,Evening hours
5896,4947,Airport,,No Cars Available,2016-07-14 18:30:56,,18,,Evening hours
5897,4955,Airport,,No Cars Available,2016-07-14 18:31:07,,18,,Evening hours
5898,4959,Airport,,No Cars Available,2016-07-14 18:32:30,,18,,Evening hours
5899,4962,Airport,,No Cars Available,2016-07-14 18:33:44,,18,,Evening hours
5900,4961,Airport,,No Cars Available,2016-07-14 18:34:46,,18,,Evening hours
5901,4957,Airport,,No Cars Available,2016-07-14 18:34:48,,18,,Evening hours
5902,4960,Airport,,No Cars Available,2016-07-14 18:36:00,,18,,Evening hours
5903,4953,Airport,,No Cars Available,2016-07-14 18:36:15,,18,,Evening hours
5904,4951,Airport,,No Cars Available,2016-07-14 18:36:25,,18,,Evening hours
5905,4967,Airport,,No Cars Available,2016-07-14 18:36:36,,18,,Evening hours
5906,4954,Airport,,No Cars Available,2016-07-14 18:37:26,,18,,Evening hours
5907,4965,Airport,,No Cars Available,2016-07-14 18:38:01,,18,,Evening hours
5908,4972,Airport,,No Cars Available,2016-07-14 18:44:15,,18,,Evening hours
5909,4983,City,,No Cars Available,2016-07-14 18:44:16,,18,,Evening hours
5910,4989,Airport,,No Cars Available,2016-07-14 18:45:12,,18,,Evening hours
5911,4973,Airport,,No Cars Available,2016-07-14 18:45:17,,18,,Evening hours
5912,4980,Airport,,No Cars Available,2016-07-14 18:47:22,,18,,Evening hours
5913,4982,Airport,,No Cars Available,2016-07-14 18:47:23,,18,,Evening hours
5914,4970,Airport,,No Cars Available,2016-07-14 18:47:37,,18,,Evening hours
5915,4984,Airport,,No Cars Available,2016-07-14 18:48:28,,18,,Evening hours
5916,4990,Airport,,No Cars Available,2016-07-14 18:48:36,,18,,Evening hours
5917,4985,Airport,,No Cars Available,2016-07-14 18:48:45,,18,,Evening hours
5918,4992,Airport,,No Cars Available,2016-07-14 18:48:59,,18,,Evening hours
5919,4991,Airport,,No Cars Available,2016-07-14 18:49:48,,18,,Evening hours
5920,4979,Airport,,No Cars Available,2016-07-14 18:49:50,,18,,Evening hours
5921,4994,Airport,,No Cars Available,2016-07-14 18:52:21,,18,,Evening hours
5922,4993,Airport,,No Cars Available,2016-07-14 18:53:04,,18,,Evening hours
5923,4988,Airport,,No Cars Available,2016-07-14 18:53:59,,18,,Evening hours
5924,4995,Airport,,No Cars Available,2016-07-14 18:55:12,,18,,Evening hours
5925,5000,Airport,,No Cars Available,2016-07-14 18:56:45,,18,,Evening hours
5926,5002,Airport,,No Cars Available,2016-07-14 18:56:55,,18,,Evening hours
5927,5004,Airport,,No Cars Available,2016-07-14 18:57:20,,18,,Evening hours
5928,5006,Airport,,No Cars Available,2016-07-14 18:57:54,,18,,Evening hours
5929,5007,Airport,,No Cars Available,2016-07-14 18:58:17,,18,,Evening hours
5930,5003,Airport,,No Cars Available,2016-07-14 18:58:31,,18,,Evening hours
5931,5009,Airport,,No Cars Available,2016-07-14 19:00:24,,19,,Evening hours
5932,4999,Airport,,No Cars Available,2016-07-14 19:01:06,,19,,Evening hours
5933,5008,Airport,,No Cars Available,2016-07-14 19:02:20,,19,,Evening hours
5934,5011,Airport,,No Cars Available,2016-07-14 19:02:20,,19,,Evening hours
5935,5014,City,,No Cars Available,2016-07-14 19:02:30,,19,,Evening hours
5936,5015,Airport,,No Cars Available,2016-07-14 19:04:05,,19,,Evening hours
